,index,neuron_id,rsqaured,pvalue
0,0,data_sdc_20190902_145404_fromSD_N0,0.10229574554931464,7.2480409953550725e-06
1,0,data_sdc_20190902_145404_fromSD_N1,0.011600292482559005,0.14016795984408698
2,0,data_sdc_20190902_145404_fromSD_N2,0.06022470593376139,0.0006650191349515944
3,0,data_sdc_20190902_145404_fromSD_N3,0.02791154583400013,0.021576912336140716
